Nom,Catégorie,Thème,Adresse,Téléphone,Site web,Latitude,Longitude,Lien Google Maps,Date d'import,Statut,place_id
Super Shop,food,grandes-surfaces,"Royal Road, Grand Baie",+230 263 4784,,"-20,0108298","57,5638706",https://maps.google.com/?cid=13225552608185561058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJzXVr0pirfSER4i8kcQaairc
Carrefour City Moka,food,grandes-surfaces,"MU, Moka 80840",+230 433 1598,https://carrefourmaurice.com/,"-20,2249237","57,5257226",https://maps.google.com/?cid=12515819979812882248&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ4wso92tafCERSMd7wfUfsa0
Super U,food,grandes-surfaces,"Smart City Cap Tamarin, Royal Road, Tamarin",+230 484 0062,http://www.superu.mu/,"-20,3288391","57,3852137",https://maps.google.com/?cid=17718547834765416395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJTy7OtM9DfCERy5f1-mDt5PU
La Croisette Food Court,food,grandes-surfaces,"XHHH+85P, Grand Baie",,,"-20,0216717","57,5779681",https://maps.google.com/?cid=17242146298765883664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJrcA94xKrfSERELlBt7RoSO8
Vana Supermarket,food,grandes-surfaces,"XHR7+X2H, Grand Baie",+230 263 9261,https://www.facebook.com/Vana-Supermarket-2000727390197850/,"-20,007555","57,5626064",https://maps.google.com/?cid=4509728721765378628&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJb9lmH3qrfSERRKoz_mDGlT4
L'Épicerie Grand Baie,food,epiceries-specialisees,"Route Royale, Grand Baie",+230 5919 1708,https://epicerie.mu/,"-20,0070035","57,5820924",https://maps.google.com/?cid=17703506847576451466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJn502KKerfSERiml9QK59r_U
Artisan boucher,food,boucheries,"XHHJ+7XG, Grand Baie",+230 5920 3465,,"-20,0216035","57,5826179",https://maps.google.com/?cid=10987285409364693042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ5SPGWymrfSERMtAD392tepg
Famous Butchers,food,boucheries,"Chem. Vingt Pieds, Grand Baie",+230 269 0602,https://www.facebook.com/famousbutchers/,"-20,0184441","57,5855041",https://maps.google.com/?cid=8551492712913450262&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJt5TfoA-rfSERFjWMjFABrXY
The Butcher Block Mauritius,food,boucheries,"Royal Road San Building, 1207-01 MU, Grand Baie 30520",+230 5972 8702,http://www.butcherblock.mu/,"-20,011122","57,564361",https://maps.google.com/?cid=4730120048103984885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ38ZFX_SrfSER9Q4xXB_DpEE
Les Halles Françaises - Grand Baie,food,boucheries,"XHR6+8FW, Grand Baie",+230 5254 9106,,"-20,0123895","57,5929855",https://maps.google.com/?cid=2666627313793479259&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJlwEBBparfSERW7ID22nDASU
Bayside Butchery,food,boucheries,"Lifestyle Boulevard, Sottise Rd, The Vale",+230 5719 8529,https://baysidebutchery.mu/,"-20,0264802","57,5937599",https://maps.google.com/?cid=3791573548122824085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJjW3MOgCrfSERld2gqw1gnjQ
La Boucherie grand baie,food,boucheries,"Sottise Rd, Grand Baie",+230 5760 9980,,"-20,0175731","57,5782989",https://maps.google.com/?cid=9793907146286255461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJTU9wiL-rfSERZU2Nwajy6oc
GC MEAT SHOP,food,boucheries,"XHQP+G5H, Grand Baie",+230 5777 4003,,"-20,0111757","57,5854846",https://maps.google.com/?cid=18077347915739553408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJecYIT_erfSERgN7Nxiak3_o
Meat Me Butchery & Deli,food,boucheries,"MU, Grand Baie 30525",+230 5500 0750,,"-20,012124","57,5876239",https://maps.google.com/?cid=14496471292172053271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJSRFEmmarfSERFyuQqtXPLck
La Bovida,food,boucheries,"ST Clement Street Curepipe MU, Curepipe 742CU001",+230 674 2010,,"-20,321853","57,5200352",https://maps.google.com/?cid=13551018522310417800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJbVrk40RcfCERiB0Nt4zjDrw
Casa Frais,food,boucheries,"Mme Grand Pierre, XHMP+6VH, Vingt Pieds Road B45, Grand Baie",+230 5979 1642,,"-20,0169439","57,5872207",https://maps.google.com/?cid=15431094948170309680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJIVdcXw-rfSERMCAEERlDJtY
MS Poisson La Frais,food,poissonneries,"XHQP+475, Grand Baie",,,"-20,0122384","57,5857466",https://maps.google.com/?cid=7486838465348535072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJY2ZaFgCrfSERIIPU0eqX5mc
Fish Market,food,poissonneries,"XHQM+QH8, Grand Baie",+230 5934 4700,,"-20,0105971","57,5839455",https://maps.google.com/?cid=10830679274080880654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ23O4xeirfSERDsjGl2pNTpY
Bella Amigo Co Ltd,food,poissonneries,"Mont Mascal, Petit Raffray",+230 282 1414,http://www.bellamigo.com/,"-20,0101213","57,6169823",https://maps.google.com/?cid=8137898629757339614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJt5sYSFyqfSER3gfT9K-f73A
Bina fish ltd,food,poissonneries,"MU, Royal road batie, Grand Gaube 30602",+230 5757 5777,,"-20,0161137","57,660473",https://maps.google.com/?cid=13785265392020429026&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJVaj2SJ0BfSER4hjdKdYZT78
Cabane du pêcheur,food,poissonneries,"XHRP+38H, Grand Baie",+230 5512 2983,,"-20,0098825","57,5859374",https://maps.google.com/?cid=3546326828727237932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ64sPi8mrfSERLH25I3YVNzE
Ti bazaar de grand baie,food,marches,"Royal road, Grand Baie",+230 5835 5624,,"-20,0156654","57,5745779",https://maps.google.com/?cid=3009310802586145223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ3SmE4vyrfSERx5HkHjs4wyk
"Grubmates - food delivery, Grand Baie.",food,livraisons,"MU, Royal Road, Grand Baie 30540",+230 5514 8885,https://grubmates.io/,"-20,015514","57,5819666",https://maps.google.com/?cid=18145860061806939320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ4015icqrfSERuEzz15UL0_s
Paradisio Pizza Maurice,food,livraisons,"Chemin du vieux moulin cassé Place des artistes Grand Baie, Pérébeyre MU, Grand Baie 30546",+230 5801 2213,https://www.paradisiopizza-mauritius.com/,"-19,9992369","57,5916285",https://maps.google.com/?cid=6898130524183750834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJu8m3pxmrfSERsmhA9CkVu18
The Food Factory,food,livraisons,"Sottise Rd, Grand Baie",+230 5500 2017,https://www.facebook.com/foodfactorymauritius/,"-20,0240862","57,5882094",https://maps.google.com/?cid=5563993940489498187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJjfK523GrfSERS25NcwJHN00
Felicita - Authentic Neapolitan Pizza,food,livraisons,"MU, Lifestyle Blvd, Sottise Rd, Grand Baie 30550",+230 5423 3222,https://www.felicita.mu/,"-20,0263677","57,5934873",https://maps.google.com/?cid=454378944730036072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJyfuEau-rfSERaPcMKj5HTgY
"Grubmates - food delivery, Flic en Flac.",food,livraisons,"MU, Westwood, Flic en Flac 90502",+230 5711 0755,https://grubmates.io/,"-20,2851417","57,3722864",https://maps.google.com/?cid=12210534197504616508&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ11kxZzSV86ARPKgFkCiIdKk
Nando's Grand Baie,food,livraisons,"Chemin Vingt Pieds Shop SG08, (F-105 MU, La Croisette Mall, Grand Baie 30517",+230 650 3630,https://store.nandos.mu/details/grand-baie,"-20,0220116","57,5784657",https://maps.google.com/?cid=4923950960964747719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJU6CCDxOrfSERx0G_j09jVUQ
DELIVERY SERVICES FOR HOME AND OFFICE MAURITIUS - Livraison a domicile,food,livraisons,Grand Baie,+230 5800 4274,,"-20,008903","57,5817316",https://maps.google.com/?cid=5646701705102803256&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ8fkZYzCrfSEROME-hUgdXU4
Sushibay,food,livraisons,"Rue des Glaieuls, Morcellement boucan, Grand Baie",+230 5743 0606,,"-20,0168727","57,5823602",https://maps.google.com/?cid=6930755281325749056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ63tD6CirfSERQHOVKDX9LmA
Homemade110,food,livraisons,Grand Baie,+230 5780 5430,https://wa.me/+23057805430,"-20,0089031","57,5817315",https://maps.google.com/?cid=9908975053920427064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJk-g4bayrfSEROFwiwU_Ag4k
Gloria Fast Food,food,livraisons,"Lot 3, Royal road, Grand Baie 30548, Grand Baie",+230 268 3598,https://grubmates.io/locations/grandbaie/gloriafastfood.php,"-20,0123844","57,5846889",https://maps.google.com/?cid=4729772552686613568&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJo7kXWgWrfSERQDRHxxOHo0E
Chez Le Tamarinier Bistrot,food,livraisons,"B13, Grand Baie",+230 263 0855,,"-20,0154715","57,5743955",https://maps.google.com/?cid=16892767871923174893&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJSwn6DQCrfSER7b0ct-Aqb-o
Zaika Restaurant,food,livraisons,"Victoria Urban Terminal, Port Louis",+230 5256 8484,,"-20,1631033","57,4978424",https://maps.google.com/?cid=10075975371131695919&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJd4fu7tpRfCERL7PjGTcO1Ys
Italian Pizza da Mario,food,livraisons,Grand Baie,+230 5944 7909,,"-20,0127455","57,5922039",https://maps.google.com/?cid=2534995515450918207&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJjU87_0irfSERPwWphf0cLiM
La Cigale Pizzeria,food,livraisons,"Route Royale, B13, Grand Baie",+230 263 0913,https://www.facebook.com/lacigalepizzeria,"-20,0112655","57,5645041",https://maps.google.com/?cid=6106330781029015961&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ89AE7oGrfSERmaFEHH4LvlQ
BURGER MANIA Rose Hill,food,livraisons,"56 Dr Maurice Cure St, Beau Bassin-Rose Hill",+230 5838 9496,,"-20,244828","57,4691744",https://maps.google.com/?cid=5672435827175673659&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJoescxyZbfCERO08BulSKuE4
La Voglia Matta,food,livraisons,"Royal Road, Trou-aux-Biches",+230 265 7091,https://lavogliamattabyaaron.com/,"-20,0395552","57,5433757",https://maps.google.com/?cid=8294273505353253194&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJTVwD6q2sfSERSsGD5M4tG3M
Tasty Panino,food,livraisons,"Royal Rd, Triolet",+230 5799 6429,https://www.facebook.com/Tasty-Panino-100265591923314/,"-20,0473919","57,5548089",https://maps.google.com/?cid=1870088932109602787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJB0vSNaFVfCER40_IwPnj8xk
Panarottis Express La Croisette,food,livraisons,"Food Pavillion Shop A1-35 MU, La Croisette Food Court, Shopping Center, Grand Baie 30548",+230 269 6200,https://www.panarottis.com/mu/restaurants/riviere-du-rempart/panarottis-express-la-croisette?utm_source=google_maps&utm_medium=website_link&utm_campaign=SP&utm_content=SP,"-20,021694","57,5778839",https://maps.google.com/?cid=11043045420154946597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJGajoAg6rfSERJQTXEk3HQJk
Gloria Fast Food,food,livraisons,"P9C8+3G2, Flic en Flac",,https://grubmates.io/locations/flicenflac/gloriafastfood.php,"-20,2798188","57,3661882",https://maps.google.com/?cid=2561830117189986450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJzZI18hlBfCERkqgBHutyjSM
Oh My Cake,food,boulangeries,"2H3R+R2W Coastal Road, Péreybère 7, Max Plaza Building, 2H3R+R3W, Coastal Road, Grand Baie",+230 5856 3072,https://instagram.com/ohmycake_mu?igshid=YmMyMTA2M2Y=,"-19,995438","57,590063",https://maps.google.com/?cid=5527062521778604056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJFeikBc-rfSERGAj9dRQStEw
Pains et Moulins,food,boulangeries,"Grand Baie, Richmond Hill Complex, Centre Commercial, Grand Baie",+230 5473 4363,http://painsetmoulins.mu/,"-20,0135501","57,5884804",https://maps.google.com/?cid=1141896800843863003&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJnRWDZA-rfSER2xN0IBfV2A8
Patisserie Le Gourmand,food,boulangeries,"Royal Road, Opposite Tamil Temple Grand Bay MU, Grand Baie 30510",+230 5256 7488,,"-20,0151758","57,5720515",https://maps.google.com/?cid=940909800118845026&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ07LOSVerfSERYn7EYXrIDg0
Le Fournil,food,boulangeries,"Route Royal, Pointe aux Cannoniers",+230 263 3030,http://www.lefournil-mauritius.com/,"-20,0094005","57,5614863",https://maps.google.com/?cid=8229563596928587007&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJO2N5dHmrfSER_xRqQ31INXI
Maison LUX* - LUX* Grand Baie,food,boulangeries,"MU, Coastal Road, Grand Baie 30510",+230 209 2200,https://www.luxresorts.com/en/mauritius/hotel/luxgrandbaie/restaurants-bars/maison-lux,"-20,0002906","57,5825364",https://maps.google.com/?cid=9635043731071329140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJJUIZSa2rfSERdGPciTmNtoU
Patisserie Pillay,food,boulangeries,"XHQ7+HM, Grand Baie",,,"-20,0110491","57,5641842",https://maps.google.com/?cid=15216571865661820041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJI0JxSQCrfSERicz5r30fLNM
Maison des crêpes,food,boulangeries,"Racket Road Chemin du Grand Bazaar Grand-Baie A droite en allant vers Super U, Grand Baie",+230 5809 5558,,"-20,0130992","57,5863101",https://maps.google.com/?cid=14242771209200049194&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJp0P4xmerfSERKpyHDfR8qMU
Le Fournil,food,boulangeries,"Domaine Victoria, Sottise Rd, The Vale",+230 268 1711,http://www.lefournil-mauritius.com/,"-20,0265923","57,5933139",https://maps.google.com/?cid=6327953602622867673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ5wF0-QarfSER2Uh9T0Zo0Vc
brandon l'artisant patissier,food,boulangeries,"School lane, Grand Baie",+230 5973 1014,,"-20,0156663","57,5847839",https://maps.google.com/?cid=7557177424786076877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJvQrW7QyrfSERzbT5BNR84Gg
Patisserie Barlen,food,boulangeries,"XHJH+X8V, Grand Baie Rd, Grand Baie",+230 5787 0373,,"-20,0175248","57,5782964",https://maps.google.com/?cid=226681526590434484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJTQAXeDqrfSERtOyQvaVVJQM
Lady Mary Pâtisserie,food,boulangeries,"MU, St François, Royal road, 31726",+230 5888 9417,,"-20,0056421","57,6391583",https://maps.google.com/?cid=2895778732574799106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJN_NgrkOrfSERAnVAL2rfLyg
Patisserie du Nord,food,boulangeries,"Bourbon St, Port Louis",+230 5703 2884,,"-20,1621839","57,5045479",https://maps.google.com/?cid=265106675880345278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJn0QE7TRRfCERvr5u-x3ZrQM
Exquisitely Iced Ltd,food,boulangeries,"20°00'39.4""S 57°33, behind Butcher Block / Whimzical Books, 48.8 E Edouard Road Road, Grand Baie",+230 5744 8285,https://www.facebook.com/exquisitelyiced77,"-20,0109817","57,5636988",https://maps.google.com/?cid=8171377221458907131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJh-IfltqrfSER-8_GAkqQZnE
FOURNIL,food,boulangeries,"XHPR+QG7, Vingt Pieds Rd, Grand Baie",,,"-20,0130842","57,5913041",https://maps.google.com/?cid=4302321786786835066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJBUEDFgCrfSERemra0t7qtDs
PAUL,food,boulangeries,"MU, La Salette Rd, Grand Baie 30551",+230 5258 2342,https://www.paul-bakeries.com/,"-20,013188","57,5870775",https://maps.google.com/?cid=4726412820779649260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJAzVJFUWrfSER7EhsPGuXl0E
Nouvelle Clinique Du Nord,utiles,cliniques-privees,"MU, Route Royal, Grand Baie 30510",+230 263 1010,,"-20,0076794","57,5591525",https://maps.google.com/?cid=9724142451303633761&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ74nswa-rfSERYdM_6wkY84Y
Clinique de Grand Baie,utiles,cliniques-privees,"Sottise Rd, Grand Baie",+230 263 1212,http://cliniquedegrandbaie.com/,"-20,0195692","57,580354",https://maps.google.com/?cid=11077096962136389415&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJm5kj9A2rfSERJ7eygv_AuZk
C-Care Grand Baie,utiles,cliniques-privees,"MU, XHGG+C9P Smart City, Grand Baie 30527",+230 601 2500,https://c-care.com/mu/business_unit/c-care-grand-baie/,"-20,0238727","57,5759414",https://maps.google.com/?cid=686574665705119644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ12TAmkurfSERnN8iVQU0hwk
Centre Medical Du Nord,utiles,cliniques-privees,"XHR5+MVC, Route Royal, Grand Baie",+230 263 1010,http://www.cliniquedunord.mu/,"-20,0083104","57,5596462",https://maps.google.com/?cid=7825190891189923214&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJh4DFEn-rfSERjm3_6KepmGw
Grand Bay Police Station,utiles,postes-police,"Royal Road, XHPM+279, B13, Grand Baie",+230 263 0062,,"-20,0149588","57,5832373",https://maps.google.com/?cid=9845442311299230885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJsc2HNAmrfSERpWyXZZ4Joog
MUA AGENCY Grand-Bay,utiles,assurances,"Chem. Vingt Pieds, Grand Baie",+230 5258 8565,,"-20,0171372","57,5874851",https://maps.google.com/?cid=16722497370426489151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJparXOm6rfSERP7msQcI-Eug
International Assurance Limited PCC,utiles,assurances,"MU, Suite C1 204, La Croisette, Chem. Vingt Pieds, Grand Baie 30517",+230 269 4400,http://www.international-assurance.com/,"-20,0221267","57,5797382",https://maps.google.com/?cid=2933933932252967902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJJ1cPSxKrfSER3jNn4l1ttyg
MUA Grand Baie - Insurance Sales Agent,utiles,assurances,"COASTAL ROAD, Grand Baie",+230 5259 6738,,"-20,0165222","57,577993",https://maps.google.com/?cid=2042174297450365032&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJa1Ood2WrfSERaED2ILRCVxw
GFA Insurance (Grand Bay),utiles,assurances,"B13, Grand Baie",+230 650 4329,https://www.gfainsurance.mu/index.php,"-20,0163913","57,5767965",https://maps.google.com/?cid=16529733147893873626&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJEWdEJsOrfSER2rs2QLhoZeU
Phoenix Insurance,utiles,assurances,"XHMG+GGG, Royal Road, Grand Baie",+230 263 0858,,"-20,0161837","57,5763262",https://maps.google.com/?cid=9295982566219273533&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ96U0XfCrfSERPVW5SeT2AYE
GFA Insurance Ltd,utiles,assurances,"Champ de Mars, 16 Frère Felix De Valois St, Port Louis",+230 650 4321,http://www.gfainsurance.mu/,"-20,1698228","57,5092513",https://maps.google.com/?cid=5837829872307223229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJlUDAj_hQfCERvToJtlYjBFE
RoyalShield (Re) Limited,utiles,assurances,"XHQP+GQH, Grand Baie",,http://www.royalshieldrelimited.com/,"-20,0111906","57,586979",https://maps.google.com/?cid=6574277025046725898&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJKTbhxzerfSERCgXsTB-GPFs
SWAN Grand Baie,utiles,assurances,"La Croisette, Grand Baie",+230 207 9075,https://www.swanforlife.com/,"-20,0217205","57,5791702",https://maps.google.com/?cid=16394439549844748775&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ2actZxyrfSER53kcvOi_hOM
P RAMBHOJOO ACCREDITED AGENT FOR NEW INDIA ASSURANCE,utiles,assurances,"AVENUE LATANIERS MAISON BLANCHE, Pamplemousses",+230 5912 3451,,"-20,1134698","57,5855873",https://maps.google.com/?cid=8261837440001474108&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJG-mNJrFVfCERPH5P62Dxp3I
Absa Bank (Mauritius )Limited - Grand Baie La Croisette Branch,utiles,banques,Grand Baie,+230 404 1965,,"-20,0220815","57,5799271",https://maps.google.com/?cid=6820981166435778556&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJX_MASxKrfSER_L8IVTv-qF4
